pk_emissions,report_id,location_id,location_name,active,country,bu_rc_id,bu_rc_name,fiscal_year,fiscal_quarter,status,scope,media_type,halo_name,halos_subtype,emission_type,emissions_t,co2_factor,co2e_t,r11e_t,r11_factor,refrigerant,kyoto_gases_remark,halogenated_carbons_remark,source_last_updated,load_date
27d47c1565148d95660ab1ab9fa744bf,1014,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2025,Q3,Approved,Scope 1,Methane,,,Kyoto Gases,0.673977,27.5097,18.540905,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,,2025-05-13 00:00:00.000,2026-07-10 08:00:00.000
924c36fef92f8a5c70d7e2b8a117dc1a,1014,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2025,Q3,Approved,Scope 1,Technical Carbon Dioxide,NO HALO,,Kyoto Gases,4.975158,1.0008,4.979138,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2025-05-13 00:00:00.000,2026-07-10 08:00:00.000
ed417dac366f1c3642f865721094ee6a,1014,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2025,Q3,Approved,Scope 1,Halogenated Carbons,R134a (CH2FCF3),HFC,Halogenated Carbons,0.068602,1426.15,97.836742,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2025-05-13 00:00:00.000,2026-07-10 08:00:00.000
2c8cffa3b1c08f090926eefb4f19240f,1014,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2025,Q3,Approved,Scope 1,Halogenated Carbons,R404A,HFC,Halogenated Carbons,0.168059,3853.06,647.541411,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2025-05-13 00:00:00.000,2026-07-10 08:00:00.000
f67ed415b96ccde60a127b98b018bd06,1015,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2025,Q4,In Work,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.006606,24284.6939,160.424688,0.0,0.0,,,,2025-08-14 00:00:00.000,2026-07-10 08:00:00.000
922bd3a6501016167485fa5fdd1e2e4a,1015,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2025,Q4,In Work,Scope 1,Nitrous Oxide (N2O),NO HALO,,Kyoto Gases,0.025049,272.6702,6.830116,0.0,0.0,,,,2025-08-14 00:00:00.000,2026-07-10 08:00:00.000
,1015,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2025,Q4,In Work,Scope 1,Methane,NO HALO,,Kyoto Gases,0.681079,26.4337,18.003438,0.0,0.0,,,Annual refrigerant top-up recorded; leak-check performed.,2025-08-14 00:00:00.000,2026-07-10 08:00:00.000
,1015,1,Synthetic Site 001,True,,3001,SI_D_DI,2025,Q4,In Work,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,3.865903,1.0072,3.893738,0.0,0.0,,,,2025-08-14 00:00:00.000,2026-07-10 08:00:00.000
f918520ad09142ee33ac709b35535ad6,1015,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2025,Q4,In Work,Scope 1,Halogenated Carbons,R134a (CH2FCF3),,Halogenated Carbons,0.081703,1401.06,114.470805,0.0,0.0,True,,,2025-08-14 00:00:00.000,2026-07-10 08:00:00.000
96ff912b6a094f781d7643b0cc8600c5,1015,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2025,Q4,In Work,Scope 1,Halogenated Carbons,R404A,HFC,Halogenated Carbons,0.181691,3889.42,706.672609,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2025-08-14 00:00:00.000,2026-07-10 08:00:00.000
,1016,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2026,Q1,Approved,Scope 1,SF6 (emitted amount = eM),NO HALO,,Kyoto Gases,0.00566,24076.1659,136.271099,0.0,0.0,,,,2025-11-11 00:00:00.000,2026-07-10 08:00:00.000
,1016,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2026,Q1,Approved,Scope 1,Nitrous Oxide (N2O),NO HALO,,Kyoto Gases,0.030323,274.5369,8.324782,0.0,0.0,,,Annual refrigerant top-up recorded; leak-check performed.,2025-11-11 00:00:00.000,2026-07-10 08:00:00.000
4c61bd3f549a209a57f5f6a58d31b383,1016,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2026,Q1,Approved,Scope 1,Methane,,,Kyoto Gases,0.545137,26.2169,14.291802,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,,2025-11-11 00:00:00.000,2026-07-10 08:00:00.000
,1016,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2026,Q1,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,4.537143,0.9864,4.475438,0.0,0.0,,,,2025-11-11 00:00:00.000,2026-07-10 08:00:00.000
14e6c08678c614a05f0b82b208578b77,1016,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2026,Q1,Approved,Scope 1,Halogenated Carbons,R134a (CH2FCF3),HFC,Halogenated Carbons,0.081149,1406.94,114.171774,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2025-11-11 00:00:00.000,2026-07-10 08:00:00.000
adac3c3f1cae1391d9f545ac9967182c,1016,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2026,Q1,Approved,Scope 1,Halogenated Carbons,R404A,,Halogenated Carbons,0.169371,3937.75,666.940655,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2025-11-11 00:00:00.000,2026-07-10 08:00:00.000
84022a5e4b2ecb77a778ab18bd15e16d,1017,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2026,Q2,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.006408,23708.1569,151.921869,0.0,0.0,,,Annual refrigerant top-up recorded; leak-check performed.,2026-01-19 00:00:00.000,2026-07-10 08:00:00.000
0a273a2deedd7d01ddce2b353d6b32b0,1017,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2026,Q2,Approved,Scope 1,Nitrous Oxide (N2O),NO HALO,,Kyoto Gases,0.024699,278.8801,6.88806,0.0,0.0,,,,2026-01-19 00:00:00.000,2026-07-10 08:00:00.000
baca385991c793ac3e2a20efb01c816c,1017,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2026,Q2,Approved,Scope 1,Methane,,,Kyoto Gases,0.643702,27.3916,17.632028,0.0,0.0,,,Annual refrigerant top-up recorded; leak-check performed.,2026-01-19 00:00:00.000,2026-07-10 08:00:00.000
,1017,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2026,Q2,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,4.768661,0.976,4.654213,0.0,0.0,,Data sourced from metered measurements at site level.,,2026-01-19 00:00:00.000,2026-07-10 08:00:00.000
ce969c52a115ab160b0104b73d08dff3,1017,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2026,Q2,Approved,Scope 1,Halogenated Carbons,R134a (CH2FCF3),HFC,Halogenated Carbons,0.088056,1420.96,125.124054,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2026-01-19 00:00:00.000,2026-07-10 08:00:00.000
fff40d0d3e692bde14e6c736de01f152,1017,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2026,Q2,Approved,Scope 1,Halogenated Carbons,R404A,HFC,Halogenated Carbons,0.157087,3850.64,604.885486,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2026-01-19 00:00:00.000,2026-07-10 08:00:00.000
ce082214a4bcc9c49abbf4a751d7f1dc,1018,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2026,Q3,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.005797,24669.6097,143.009727,0.0,0.0,,Data sourced from metered measurements at site level.,Annual refrigerant top-up recorded; leak-check performed.,2026-05-08 00:00:00.000,2026-07-10 08:00:00.000
fd6f7864150355e3d9f94fa543706a98,1018,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2026,Q3,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.025187,265.5499,6.688405,0.0,0.0,,,,2026-05-08 00:00:00.000,2026-07-10 08:00:00.000
14be45697d5ca1c07ec343e3e6becde1,1018,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2026,Q3,Approved,Scope 1,Methane,,,Kyoto Gases,0.601002,27.429,16.484884,0.0,0.0,,,,2026-05-08 00:00:00.000,2026-07-10 08:00:00.000
26817866ff5cc861e183826638292c58,1018,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2026,Q3,Approved,Scope 1,Technical Carbon Dioxide,NO HALO,,Kyoto Gases,3.901574,0.9883,3.855926,0.0,0.0,,,,2026-05-08 00:00:00.000,2026-07-10 08:00:00.000
a6af828e553e0a3211de87582282c9cd,1018,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2026,Q3,Approved,Scope 1,Halogenated Carbons,R134a (CH2FCF3),HFC,Halogenated Carbons,0.073044,1400.85,102.323687,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2026-05-08 00:00:00.000,2026-07-10 08:00:00.000
,1018,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2026,Q3,Approved,Scope 1,Halogenated Carbons,R404A,,Halogenated Carbons,0.171001,3986.09,681.625376,0.0,0.0,True,,,2026-05-08 00:00:00.000,2026-07-10 08:00:00.000
6c144fb4307086b9b300a66c68649713,1019,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2026,Q4,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.005956,24173.982,143.980237,0.0,0.0,,,,2026-07-24 00:00:00.000,2026-07-10 08:00:00.000
,1019,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2026,Q4,Approved,Scope 1,Nitrous Oxide (N2O),NO HALO,,Kyoto Gases,0.027398,268.8789,7.366744,0.0,0.0,,,,2026-07-24 00:00:00.000,2026-07-10 08:00:00.000
a03273ef505bf526eaab03b454a6e76d,1019,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2026,Q4,Approved,Scope 1,Methane,,,Kyoto Gases,0.638628,27.0482,17.273738,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,Annual refrigerant top-up recorded; leak-check performed.,2026-07-24 00:00:00.000,2026-07-10 08:00:00.000
c48b97d4fdb0b060aadf0a6e3b9ab63b,1019,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2026,Q4,Approved,Scope 1,Technical Carbon Dioxide,NO HALO,,Kyoto Gases,4.972343,0.9798,4.871902,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2026-07-24 00:00:00.000,2026-07-10 08:00:00.000
103b39482c6b150a565f66a072753181,1019,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2026,Q4,Approved,Scope 1,Halogenated Carbons,R134a (CH2FCF3),HFC,Halogenated Carbons,0.07466,1439.28,107.456645,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2026-07-24 00:00:00.000,2026-07-10 08:00:00.000
,1019,1,Synthetic Site 001,True,DE,3001,SI_D_DI,2026,Q4,Approved,Scope 1,Halogenated Carbons,R404A,,Halogenated Carbons,0.170125,3914.65,665.979831,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2026-07-24 00:00:00.000,2026-07-10 08:00:00.000
104753591f194b35f2a2da566c545e2c,1020,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2022,Q1,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.002995,23880.0298,71.520689,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2021-10-18 00:00:00.000,2026-07-10 08:00:00.000
,1020,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2022,Q1,Approved,Scope 1,Nitrous Oxide (N2O),NO HALO,,Kyoto Gases,0.00361,272.3163,0.983062,0.0,0.0,,,,2021-10-18 00:00:00.000,2026-07-10 08:00:00.000
0677170d197351748572733deae39d3d,1020,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2022,Q1,Approved,Scope 1,Methane,,,Kyoto Gases,0.464313,26.937,12.507199,0.0,0.0,,,,2021-10-18 00:00:00.000,2026-07-10 08:00:00.000
,1020,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2022,Q1,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,5.094737,1.0208,5.200708,0.0,0.0,,,,2021-10-18 00:00:00.000,2026-07-10 08:00:00.000
f8c7cacbc1817df74b746221b6935de0,1020,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2022,Q1,Approved,Scope 1,Halogenated Carbons,R404A,HFC,Halogenated Carbons,0.122868,3875.52,476.177391,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2021-10-18 00:00:00.000,2026-07-10 08:00:00.000
4eb3984f5f80818713e7785db3111b78,1021,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2022,Q2,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.003088,24182.3408,74.675068,0.0,0.0,,,,2022-02-09 00:00:00.000,2026-07-10 08:00:00.000
3698e699332b961d63a236da2b22ec86,1021,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2022,Q2,Approved,Scope 1,Nitrous Oxide (N2O),NO HALO,,Kyoto Gases,0.004364,275.5474,1.202489,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2022-02-09 00:00:00.000,2026-07-10 08:00:00.000
,1021,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2022,Q2,Approved,Scope 1,Methane,,,Kyoto Gases,0.401765,27.2719,10.956895,0.0,0.0,,Routine annual measurement; values within expected range.,Refrigerant charge calculated from equipment log.,2022-02-09 00:00:00.000,2026-07-10 08:00:00.000
9df615e9f2e75f28d0592dcdd6ec0d3a,1021,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2022,Q2,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,4.404729,1.0025,4.415741,0.0,0.0,,,Annual refrigerant top-up recorded; leak-check performed.,2022-02-09 00:00:00.000,2026-07-10 08:00:00.000
a867835d3367cf6ae885c267b7195719,1021,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2022,Q2,Approved,Scope 1,Halogenated Carbons,R404A,HFC,Halogenated Carbons,0.133987,3898.39,522.333581,0.0,0.0,True,,,2022-02-09 00:00:00.000,2026-07-10 08:00:00.000
f8c1683767158dcc5d32254201f0bc80,1022,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2022,Q3,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.002605,24364.9516,63.470699,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2022-05-12 00:00:00.000,2026-07-10 08:00:00.000
c245b6ce0408f66c1269784136779c7e,1022,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2022,Q3,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.004584,280.833,1.287338,0.0,0.0,,,,2022-05-12 00:00:00.000,2026-07-10 08:00:00.000
,1022,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2022,Q3,Approved,Scope 1,Methane,,,Kyoto Gases,0.4537,26.6587,12.095052,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2022-05-12 00:00:00.000,2026-07-10 08:00:00.000
5d76c2cdd7cc18ad499018246affd527,1022,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2022,Q3,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,4.354205,0.9705,4.225756,0.0,0.0,,,Annual refrigerant top-up recorded; leak-check performed.,2022-05-12 00:00:00.000,2026-07-10 08:00:00.000
,1022,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2022,Q3,Approved,Scope 1,Halogenated Carbons,R404A,HFC,Halogenated Carbons,0.113374,4039.33,457.954999,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2022-05-12 00:00:00.000,2026-07-10 08:00:00.000
,1023,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2022,Q4,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.002453,24723.896,60.647717,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2022-08-12 00:00:00.000,2026-07-10 08:00:00.000
94008d60a96c62014a5a6fd5ba70fe12,1023,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2022,Q4,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.00406,273.8548,1.11185,0.0,0.0,,,,2022-08-12 00:00:00.000,2026-07-10 08:00:00.000
2de98ff6044e77ef291b736fd1cb90b4,1023,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2022,Q4,Approved,Scope 1,Methane,,,Kyoto Gases,0.382006,27.3691,10.45516,0.0,0.0,,,,2022-08-12 00:00:00.000,2026-07-10 08:00:00.000
f2d49515fb2a53a61fecacf75a0b4282,1023,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2022,Q4,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,4.623547,1.0172,4.703072,0.0,0.0,,,,2022-08-12 00:00:00.000,2026-07-10 08:00:00.000
,1023,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2022,Q4,Approved,Scope 1,Halogenated Carbons,R404A,,Halogenated Carbons,0.116933,4014.49,469.426359,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2022-08-12 00:00:00.000,2026-07-10 08:00:00.000
,1024,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2023,Q1,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.0027,24700.4016,66.691084,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2022-10-24 00:00:00.000,2026-07-10 08:00:00.000
da616f211655dd4c73aa4cfe4effe4f5,1024,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2023,Q1,Approved,Scope 1,Nitrous Oxide (N2O),NO HALO,,Kyoto Gases,0.004558,273.6379,1.247242,0.0,0.0,,,,2022-10-24 00:00:00.000,2026-07-10 08:00:00.000
a9ab6f8f78e1f4d986fa25c975377fdb,1024,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2023,Q1,Approved,Scope 1,Methane,,,Kyoto Gases,0.435354,27.4054,11.931051,0.0,0.0,,Routine annual measurement; values within expected range.,Refrigerant charge calculated from equipment log.,2022-10-24 00:00:00.000,2026-07-10 08:00:00.000
,1024,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2023,Q1,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,4.235641,0.9806,4.15347,0.0,0.0,,,,2022-10-24 00:00:00.000,2026-07-10 08:00:00.000
2a8f66985b0d5e46c0c27cedc225bcea,1024,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2023,Q1,Approved,Scope 1,Halogenated Carbons,R404A,,Halogenated Carbons,0.115438,3896.8,449.838798,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2022-10-24 00:00:00.000,2026-07-10 08:00:00.000
8ed9994fe463dbb566ae827eeb916cb2,1025,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2023,Q2,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.002946,24396.8413,71.873094,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2023-01-17 00:00:00.000,2026-07-10 08:00:00.000
6af5accae9004f9c7c7bd18286a64473,1025,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2023,Q2,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.004138,269.0718,1.113419,0.0,0.0,,,,2023-01-17 00:00:00.000,2026-07-10 08:00:00.000
ca81096ebb1cf860e10200773b73bd76,1025,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2023,Q2,Approved,Scope 1,Methane,,,Kyoto Gases,0.437668,26.6999,11.685692,0.0,0.0,,Routine annual measurement; values within expected range.,Refrigerant charge calculated from equipment log.,2023-01-17 00:00:00.000,2026-07-10 08:00:00.000
4bf6b0ab86d290c6f57593e0fb8c2763,1025,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2023,Q2,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,5.048594,0.9803,4.949137,0.0,0.0,,,,2023-01-17 00:00:00.000,2026-07-10 08:00:00.000
0ae47e476e30aeaabcb75ece1262e457,1025,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2023,Q2,Approved,Scope 1,Halogenated Carbons,R404A,HFC,Halogenated Carbons,0.120258,3850.34,463.034188,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2023-01-17 00:00:00.000,2026-07-10 08:00:00.000
,1026,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2023,Q3,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.002604,24096.9862,62.748552,0.0,0.0,,,,2023-05-06 00:00:00.000,2026-07-10 08:00:00.000
,1026,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2023,Q3,Approved,Scope 1,Nitrous Oxide (N2O),NO HALO,,Kyoto Gases,0.004691,266.4452,1.249894,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2023-05-06 00:00:00.000,2026-07-10 08:00:00.000
ca496d64b54d073cf84f6bb33b598301,1026,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2023,Q3,Approved,Scope 1,Methane,NO HALO,,Kyoto Gases,0.476526,27.0422,12.886311,0.0,0.0,,,,2023-05-06 00:00:00.000,2026-07-10 08:00:00.000
ea1b259a3630f347ae90e272b66eb973,1026,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2023,Q3,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,5.280593,0.9802,5.176037,0.0,0.0,,,,2023-05-06 00:00:00.000,2026-07-10 08:00:00.000
47461dddb23cb331d716bff332d1a333,1026,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2023,Q3,Approved,Scope 1,Halogenated Carbons,R404A,HFC,Halogenated Carbons,0.120222,3834.47,460.987652,0.0,0.0,True,,,2023-05-06 00:00:00.000,2026-07-10 08:00:00.000
16a90b422d5d6dd58fb5d4ddd83ea80a,1027,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2023,Q4,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.002696,24494.1315,66.036179,0.0,0.0,,,,2023-08-12 00:00:00.000,2026-07-10 08:00:00.000
94ae6ff7c7bd547fb0204e74a39434fa,1027,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2023,Q4,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.004108,275.6004,1.132166,0.0,0.0,,,,2023-08-12 00:00:00.000,2026-07-10 08:00:00.000
,1027,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2023,Q4,Approved,Scope 1,Methane,,,Kyoto Gases,0.463913,26.8203,12.442286,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2023-08-12 00:00:00.000,2026-07-10 08:00:00.000
,1027,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2023,Q4,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,4.97765,1.0101,5.027924,0.0,0.0,,,,,2026-07-10 08:00:00.000
5c251d175064ddfb7b4a08ddd2d5715b,1027,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2023,Q4,Approved,Scope 1,Halogenated Carbons,R404A,HFC,Halogenated Carbons,0.10101,3964.46,400.450105,0.0,0.0,True,,,2023-08-12 00:00:00.000,2026-07-10 08:00:00.000
b2f5a8b3da61b2e97b9adc5e41fd7492,1028,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2024,Q1,In Work,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.002612,24852.2374,64.914044,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2023-11-03 00:00:00.000,2026-07-10 08:00:00.000
d81241d798a35085f69bf746310e2b14,1028,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2024,Q1,In Work,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.004201,280.6235,1.178899,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,,2023-11-03 00:00:00.000,2026-07-10 08:00:00.000
9c14e8d547bc2d53a614d4cd5c537b6f,1028,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2024,Q1,In Work,Scope 1,Methane,,,Kyoto Gases,0.382776,27.5038,10.527795,0.0,0.0,,,,2023-11-03 00:00:00.000,2026-07-10 08:00:00.000
47007e1ec5c047330c7cacd5cb52ae1d,1028,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2024,Q1,In Work,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,4.716814,0.9771,4.608799,0.0,0.0,,,Annual refrigerant top-up recorded; leak-check performed.,2023-11-03 00:00:00.000,2026-07-10 08:00:00.000
ebb6836654f3e2bc3e826705b0069b07,1028,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2024,Q1,In Work,Scope 1,Halogenated Carbons,R404A,HFC,Halogenated Carbons,0.11796,3913.45,461.630562,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2023-11-03 00:00:00.000,2026-07-10 08:00:00.000
,1029,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2024,Q2,Approved,Scope 1,SF6 (emitted amount = eM),NO HALO,,Kyoto Gases,0.002771,23883.4879,66.181145,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2024-02-10 00:00:00.000,2026-07-10 08:00:00.000
,1029,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2024,Q2,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.004541,280.771,1.274981,0.0,0.0,,,,2024-02-10 00:00:00.000,2026-07-10 08:00:00.000
a8083d61ecc7c946ed42e88da8983b5b,1029,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2024,Q2,Approved,Scope 1,Methane,,,Kyoto Gases,0.37427,27.0561,10.126287,0.0,0.0,,Routine annual measurement; values within expected range.,,2024-02-10 00:00:00.000,2026-07-10 08:00:00.000
b436dff4a99e2904ba7424793acc7f47,1029,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2024,Q2,Approved,Scope 1,Technical Carbon Dioxide,NO HALO,,Kyoto Gases,4.176346,1.0262,4.285766,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,,2024-02-10 00:00:00.000,2026-07-10 08:00:00.000
b771894daa39b7a587b1297c7e72fc31,1029,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2024,Q2,Approved,Scope 1,Halogenated Carbons,R404A,HFC,Halogenated Carbons,0.131864,3937.87,519.26329,0.0,0.0,True,,,2024-02-10 00:00:00.000,2026-07-10 08:00:00.000
499f502a8d403b8173246345d8146962,1030,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2024,Q3,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.002417,24835.5278,60.027471,0.0,0.0,,,,2024-04-22 00:00:00.000,2026-07-10 08:00:00.000
5f7a94db699c90008b5eb0053d90691d,1030,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2024,Q3,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.004524,273.7482,1.238437,0.0,0.0,,,,2024-04-22 00:00:00.000,2026-07-10 08:00:00.000
da964ec70ffdd54fa60d35cdb9875cb5,1030,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2024,Q3,Approved,Scope 1,Methane,NO HALO,,Kyoto Gases,0.419983,26.7758,11.245381,0.0,0.0,,Routine annual measurement; values within expected range.,,2024-04-22 00:00:00.000,2026-07-10 08:00:00.000
,1030,2,Synthetic Site 002,True,BE,3012,SI_D_PM,2024,Q3,Approved,Scope 1,Technical Carbon Dioxide,NO HALO,,Kyoto Gases,4.999162,0.9721,4.859685,0.0,0.0,,,Annual refrigerant top-up recorded; leak-check performed.,2024-04-22 00:00:00.000,2026-07-10 08:00:00.000
